sample	unit	library	flowcell	platform	lane	sample_id	barcode	fq1	fq2	kb1	kb2
22N13687	1	Plate1	HC53KDSX7	ILLUMINA	4	22N13687	22N13687-22N13687-Plate1	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13687_S97_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13687_S97_L004_R2_001.fastq.gz	2160895.999	2276182.259
22N13688	1	Plate1	HC53KDSX7	ILLUMINA	4	22N13688	22N13688-22N13688-Plate1	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13688_S98_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13688_S98_L004_R2_001.fastq.gz	2049774.936	2129650.033
22N13689	1	Plate1	HC53KDSX7	ILLUMINA	4	22N13689	22N13689-22N13689-Plate1	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13689_S99_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13689_S99_L004_R2_001.fastq.gz	2327484.149	2442266.561
22N13690	1	Plate1	HC53KDSX7	ILLUMINA	4	22N13690	22N13690-22N13690-Plate1	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13690_S100_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13690_S100_L004_R2_001.fastq.gz	2184961.963	2290657.97
22N13691	1	Plate1	HC53KDSX7	ILLUMINA	4	22N13691	22N13691-22N13691-Plate1	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13691_S101_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13691_S101_L004_R2_001.fastq.gz	1950313.633	2045996.906
22N13692	1	Plate1	HC53KDSX7	ILLUMINA	4	22N13692	22N13692-22N13692-Plate1	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13692_S102_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13692_S102_L004_R2_001.fastq.gz	2220244.245	2339467.8
22N13693	1	Plate1	HC53KDSX7	ILLUMINA	4	22N13693	22N13693-22N13693-Plate1	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13693_S103_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13693_S103_L004_R2_001.fastq.gz	1799293.047	1893001.667
22N13697	1	Plate1	HC53KDSX7	ILLUMINA	4	22N13697	22N13697-22N13697-Plate1	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13697_S104_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13697_S104_L004_R2_001.fastq.gz	2634585.759	2811121.006
22N13700	1	Plate1	HC53KDSX7	ILLUMINA	4	22N13700	22N13700-22N13700-Plate1	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13700_S105_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13700_S105_L004_R2_001.fastq.gz	2180110.617	2235111.709
22N13701	1	Plate1	HC53KDSX7	ILLUMINA	4	22N13701	22N13701-22N13701-Plate1	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13701_S106_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13701_S106_L004_R2_001.fastq.gz	1956503.206	1965814.885
22N13702	1	Plate1	HC53KDSX7	ILLUMINA	4	22N13702	22N13702-22N13702-Plate1	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13702_S107_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13702_S107_L004_R2_001.fastq.gz	2109900.349	2086947.519
22N13703	1	Plate1	HC53KDSX7	ILLUMINA	4	22N13703	22N13703-22N13703-Plate1	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13703_S108_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13703_S108_L004_R2_001.fastq.gz	1653246.433	1670109.968
22N13704	1	Plate1	HC53KDSX7	ILLUMINA	4	22N13704	22N13704-22N13704-Plate1	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13704_S109_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13704_S109_L004_R2_001.fastq.gz	1696798.71	1736476.764
22N13706	1	Plate1	HC53KDSX7	ILLUMINA	4	22N13706	22N13706-22N13706-Plate1	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13706_S110_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13706_S110_L004_R2_001.fastq.gz	1604631.264	1619633.428
22N13707	1	Plate1	HC53KDSX7	ILLUMINA	4	22N13707	22N13707-22N13707-Plate1	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13707_S111_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13707_S111_L004_R2_001.fastq.gz	2001917.493	2073537.052
22N13708	1	Plate1	HC53KDSX7	ILLUMINA	4	22N13708	22N13708-22N13708-Plate1	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13708_S112_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13708_S112_L004_R2_001.fastq.gz	1054710.138	1078686.488
22N13710	1	Plate1	HC53KDSX7	ILLUMINA	4	22N13710	22N13710-22N13710-Plate1	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13710_S113_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13710_S113_L004_R2_001.fastq.gz	1521541.934	1584221.134
22N13711	1	Plate1	HC53KDSX7	ILLUMINA	4	22N13711	22N13711-22N13711-Plate1	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13711_S114_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13711_S114_L004_R2_001.fastq.gz	2063663.907	2146856.832
22N13712	1	Plate1	HC53KDSX7	ILLUMINA	4	22N13712	22N13712-22N13712-Plate1	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13712_S115_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13712_S115_L004_R2_001.fastq.gz	2084193.096	2169004.191
22N13713	1	Plate1	HC53KDSX7	ILLUMINA	4	22N13713	22N13713-22N13713-Plate1	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13713_S116_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13713_S116_L004_R2_001.fastq.gz	1683710.683	1708579.553
22N13714	1	Plate1	HC53KDSX7	ILLUMINA	4	22N13714	22N13714-22N13714-Plate1	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13714_S117_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13714_S117_L004_R2_001.fastq.gz	1020395.103	1032255.915
22N13716	1	Plate1	HC53KDSX7	ILLUMINA	4	22N13716	22N13716-22N13716-Plate1	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13716_S118_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13716_S118_L004_R2_001.fastq.gz	1369039.829	1380044.16
22N13720	1	Plate1	HC53KDSX7	ILLUMINA	4	22N13720	22N13720-22N13720-Plate1	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13720_S119_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13720_S119_L004_R2_001.fastq.gz	1707576.326	1773471.856
22N13721	1	Plate1	HC53KDSX7	ILLUMINA	4	22N13721	22N13721-22N13721-Plate1	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13721_S120_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13721_S120_L004_R2_001.fastq.gz	2055072.52	2122565.168
22N13722	1	Plate1	HC53KDSX7	ILLUMINA	4	22N13722	22N13722-22N13722-Plate1	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13722_S121_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13722_S121_L004_R2_001.fastq.gz	1815405.206	1906450.355
22N13725	1	Plate1	HC53KDSX7	ILLUMINA	4	22N13725	22N13725-22N13725-Plate1	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13725_S122_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13725_S122_L004_R2_001.fastq.gz	1783437.463	1737034.314
22N13726	1	Plate1	HC53KDSX7	ILLUMINA	4	22N13726	22N13726-22N13726-Plate1	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13726_S123_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13726_S123_L004_R2_001.fastq.gz	2072226.14	2144866.702
22N13727	1	Plate1	HC53KDSX7	ILLUMINA	4	22N13727	22N13727-22N13727-Plate1	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13727_S124_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13727_S124_L004_R2_001.fastq.gz	1957670.881	2015645.654
22N13728	1	Plate1	HC53KDSX7	ILLUMINA	4	22N13728	22N13728-22N13728-Plate1	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13728_S125_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13728_S125_L004_R2_001.fastq.gz	1465806.79	1516651.44
22N13729	1	Plate1	HC53KDSX7	ILLUMINA	4	22N13729	22N13729-22N13729-Plate1	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13729_S126_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13729_S126_L004_R2_001.fastq.gz	2013111.7	2117819.791
22N13733	1	Plate1	HC53KDSX7	ILLUMINA	4	22N13733	22N13733-22N13733-Plate1	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13733_S127_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13733_S127_L004_R2_001.fastq.gz	1395378.219	1458723.789
22N13734	1	Plate1	HC53KDSX7	ILLUMINA	4	22N13734	22N13734-22N13734-Plate1	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13734_S128_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13734_S128_L004_R2_001.fastq.gz	1478469.746	1546511.247
22N13742	1	Plate1	HC53KDSX7	ILLUMINA	4	22N13742	22N13742-22N13742-Plate1	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13742_S129_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13742_S129_L004_R2_001.fastq.gz	1615766.587	1690444.436
22N13744	1	Plate1	HC53KDSX7	ILLUMINA	4	22N13744	22N13744-22N13744-Plate1	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13744_S130_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13744_S130_L004_R2_001.fastq.gz	1458351.566	1531806.825
22N13749	1	Plate1	HC53KDSX7	ILLUMINA	4	22N13749	22N13749-22N13749-Plate1	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13749_S131_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13749_S131_L004_R2_001.fastq.gz	2089271.41	2171494.663
22N13753	1	Plate1	HC53KDSX7	ILLUMINA	4	22N13753	22N13753-22N13753-Plate1	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13753_S132_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13753_S132_L004_R2_001.fastq.gz	2080931.807	2127127.253
22N13754	1	Plate1	HC53KDSX7	ILLUMINA	4	22N13754	22N13754-22N13754-Plate1	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13754_S133_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13754_S133_L004_R2_001.fastq.gz	1513881.941	1548365.29
22N13758	1	Plate1	HC53KDSX7	ILLUMINA	4	22N13758	22N13758-22N13758-Plate1	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13758_S134_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13758_S134_L004_R2_001.fastq.gz	2084222.551	2197311.187
22N13761	1	Plate1	HC53KDSX7	ILLUMINA	4	22N13761	22N13761-22N13761-Plate1	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13761_S135_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13761_S135_L004_R2_001.fastq.gz	2194111.309	2190591.112
22N13766	1	Plate1	HC53KDSX7	ILLUMINA	4	22N13766	22N13766-22N13766-Plate1	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13766_S136_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13766_S136_L004_R2_001.fastq.gz	2409229.54	2474917.867
22N13767	1	Plate1	HC53KDSX7	ILLUMINA	4	22N13767	22N13767-22N13767-Plate1	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13767_S137_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13767_S137_L004_R2_001.fastq.gz	2499155.67	2619247.234
22N13769	1	Plate1	HC53KDSX7	ILLUMINA	4	22N13769	22N13769-22N13769-Plate1	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13769_S138_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13769_S138_L004_R2_001.fastq.gz	2514967.843	2635442.43
22N13773	1	Plate1	HC53KDSX7	ILLUMINA	4	22N13773	22N13773-22N13773-Plate1	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13773_S139_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13773_S139_L004_R2_001.fastq.gz	3219632.806	3340556.678
22N13774	1	Plate1	HC53KDSX7	ILLUMINA	4	22N13774	22N13774-22N13774-Plate1	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13774_S140_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13774_S140_L004_R2_001.fastq.gz	3172769.203	3378872.179
22N13775	1	Plate1	HC53KDSX7	ILLUMINA	4	22N13775	22N13775-22N13775-Plate1	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13775_S141_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13775_S141_L004_R2_001.fastq.gz	2718704.986	2745384.614
22N13778	1	Plate1	HC53KDSX7	ILLUMINA	4	22N13778	22N13778-22N13778-Plate1	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13778_S142_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13778_S142_L004_R2_001.fastq.gz	2932166.002	2967837.06
22N13787	1	Plate1	HC53KDSX7	ILLUMINA	4	22N13787	22N13787-22N13787-Plate1	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13787_S143_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13787_S143_L004_R2_001.fastq.gz	2225654.563	2336009.801
22N13792	1	Plate1	HC53KDSX7	ILLUMINA	4	22N13792	22N13792-22N13792-Plate1	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13792_S144_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13792_S144_L004_R2_001.fastq.gz	2379005.735	2477594.709
22N13795	1	Plate1	HC53KDSX7	ILLUMINA	4	22N13795	22N13795-22N13795-Plate1	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13795_S145_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13795_S145_L004_R2_001.fastq.gz	2554324.448	2666640.041
22N13796	1	Plate1	HC53KDSX7	ILLUMINA	4	22N13796	22N13796-22N13796-Plate1	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13796_S146_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13796_S146_L004_R2_001.fastq.gz	2610890.565	2740856.481
22N13799	1	Plate1	HC53KDSX7	ILLUMINA	4	22N13799	22N13799-22N13799-Plate1	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13799_S147_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13799_S147_L004_R2_001.fastq.gz	2092094.059	2057762.867
22N13801	1	Plate1	HC53KDSX7	ILLUMINA	4	22N13801	22N13801-22N13801-Plate1	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13801_S148_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13801_S148_L004_R2_001.fastq.gz	2417025.405	2510989.761
22N13802	1	Plate1	HC53KDSX7	ILLUMINA	4	22N13802	22N13802-22N13802-Plate1	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13802_S149_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13802_S149_L004_R2_001.fastq.gz	2050541.243	2063982.439
22N13803	1	Plate1	HC53KDSX7	ILLUMINA	4	22N13803	22N13803-22N13803-Plate1	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13803_S150_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13803_S150_L004_R2_001.fastq.gz	2206057.603	2272333.803
22N13805	1	Plate1	HC53KDSX7	ILLUMINA	4	22N13805	22N13805-22N13805-Plate1	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13805_S151_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13805_S151_L004_R2_001.fastq.gz	2192963.099	2252757.034
22N13807	1	Plate1	HC53KDSX7	ILLUMINA	4	22N13807	22N13807-22N13807-Plate1	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13807_S152_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13807_S152_L004_R2_001.fastq.gz	1738790.833	1790804.08
22N13808	1	Plate1	HC53KDSX7	ILLUMINA	4	22N13808	22N13808-22N13808-Plate1	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13808_S153_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13808_S153_L004_R2_001.fastq.gz	2500063.094	2585205.867
22N13809	1	Plate1	HC53KDSX7	ILLUMINA	4	22N13809	22N13809-22N13809-Plate1	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13809_S154_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13809_S154_L004_R2_001.fastq.gz	2599115.18	2727491.559
22N13841	1	Plate1	HC53KDSX7	ILLUMINA	4	22N13841	22N13841-22N13841-Plate1	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13841_S156_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13841_S156_L004_R2_001.fastq.gz	1964715.443	1996344.685
